0.647076274829,47.0235349379,1
0.292577088314,57.5213538953,1
5.45551753577,54.8396142958,1
0.449747552425,49.2443928144,1
0.558298245635,60.7461538036,1
2.06853132426,68.9025709116,1
0.816238460181,67.1251447957,1
1.15086155647,66.1927404491,1
0.601463942257,51.9866875676,1
1.32235963435,33.7616532517,1
0.0393556973047,20.211858473,-1
0.166067589722,13.0901029313,-1
0.0413125939596,16.27385029,-1
0.144212056249,15.2033847936,-1
0.0452360866383,14.8438150643,-1
0.0452360866383,14.8438150643,-1
0.178240687949,18.2321287081,-1
0.0480991072885,14.7696505526,-1
0.172754424402,27.9559576473,-1
0.110735334503,16.90365145,-1
